id,country,year,incident_folder,title_en,media_count,has_generated_snapshot,media_files
usa_1969_citizens_commission_fbi_burglary_files_cointelpro_exposure,USA,1969,"USA/00-00-1969/USA — Citizens’ Commission burglary, stolen FBI files, and COINTELPRO exposure (1971)","USA — Citizens’ Commission burglary, stolen FBI files, and COINTELPRO exposure (1971)",4,False,"USA/00-00-1969/USA — Citizens’ Commission burglary, stolen FBI files, and COINTELPRO exposure (1971)/Media/01 - EN Cover Card.svg | USA/00-00-1969/USA — Citizens’ Commission burglary, stolen FBI files, and COINTELPRO exposure (1971)/Media/02 - EN Cover Card.svg | USA/00-00-1969/USA — Citizens’ Commission burglary, stolen FBI files, and COINTELPRO exposure (1971)/Media/03 - EL Cover Card.svg | USA/00-00-1969/USA — Citizens’ Commission burglary, stolen FBI files, and COINTELPRO exposure (1971)/Media/04 - EL Cover Card.svg"
usa_1970_kent_state_shootings_protest_national_guard_force_state_violence_memor,USA,1970,"USA/00-00-1970/Kent State Shootings Protest, National Guard Force and State Violence Memory","Kent State Shootings: Protest, National Guard Force and State Violence Memory",2,False,"USA/00-00-1970/Kent State Shootings Protest, National Guard Force and State Violence Memory/Media/01 - EN Cover Card.svg | USA/00-00-1970/Kent State Shootings Protest, National Guard Force and State Violence Memory/Media/02 - EL Cover Card.svg"
usa_1971_attica_prison_uprising_state_retaking,USA,1971,USA/00-00-1971/Attica prison uprising and state retaking,Attica prison uprising and state retaking,2,True,USA/00-00-1971/Attica prison uprising and state retaking/Media/01 - EN Cover Card.svg | USA/00-00-1971/Attica prison uprising and state retaking/Media/02 - Bilingual Snapshot.svg
usa_1971_attica_prison_uprising_state_response_memory,USA,1971,"USA/00-00-1971/Attica prison uprising, state response and the politics of memory (1971)","Attica prison uprising, state response and the politics of memory (1971)",2,False,"USA/00-00-1971/Attica prison uprising, state response and the politics of memory (1971)/Media/01 - EN Cover Card.svg | USA/00-00-1971/Attica prison uprising, state response and the politics of memory (1971)/Media/02 - EL Cover Card.svg"
usa_1971_citizens_commission_fbi_files_and_cointelpro_exposure,USA,1971,USA/00-00-1971/Citizens Commission FBI files and COINTELPRO exposure,Citizens Commission FBI files and COINTELPRO exposure,2,False,USA/00-00-1971/Citizens Commission FBI files and COINTELPRO exposure/Media/01 - Cover Card.svg | USA/00-00-1971/Citizens Commission FBI files and COINTELPRO exposure/Media/02 - Proof Map.svg
usa_1971_cointelpro_files_fbi_disruption_domestic_politics,USA,1971,"USA/00-00-1971/COINTELPRO files, FBI disruption, and domestic politics","COINTELPRO files, FBI disruption, and domestic politics",2,False,"USA/00-00-1971/COINTELPRO files, FBI disruption, and domestic politics/Media/01 - Cover Card.svg | USA/00-00-1971/COINTELPRO files, FBI disruption, and domestic politics/Media/02 - Proof Map.svg"
usa_1971_pentagon_papers_secret_history_vietnam,USA,1971,USA/00-00-1971/Pentagon Papers and the secret history of Vietnam,Pentagon Papers and the secret history of Vietnam,2,True,USA/00-00-1971/Pentagon Papers and the secret history of Vietnam/Media/01 - EN Pentagon Papers And The Secret History Of Vietnam F62Ce1229Fd9.svg | USA/00-00-1971/Pentagon Papers and the secret history of Vietnam/Media/02 - Bilingual Snapshot.svg
usa_1971_pentagon_papers_vietnam_deception_public_record,USA,1971,"USA/00-00-1971/Pentagon Papers, Vietnam deception, and the public record","Pentagon Papers, Vietnam deception, and the public record",2,False,"USA/00-00-1971/Pentagon Papers, Vietnam deception, and the public record/Media/01 - Cover Card.svg | USA/00-00-1971/Pentagon Papers, Vietnam deception, and the public record/Media/02 - Proof Map.svg"
usa_1972_stargate_remote_viewing,USA,1972,USA/00-00-1972/USA STARGATE — The U.S. Intelligence Community Really Studied “Remote Viewing” (1970s-19,USA: STARGATE — The U.S. Intelligence Community Really Studied “Remote Viewing” (1970s-1995),2,False,USA/00-00-1972/USA STARGATE — The U.S. Intelligence Community Really Studied “Remote Viewing” (1970s-19/Media/01 - EN Cover Card.svg | USA/00-00-1972/USA STARGATE — The U.S. Intelligence Community Really Studied “Remote Viewing” (1970s-19/Media/02 - EL Cover Card.svg
usa_1972_watergate_1972_1977,USA,1972,"USA/00-00-1972/USA Watergate, Surveillance Abuse, and Presidential Cover-Up (1972-1977)","USA: Watergate, Surveillance Abuse, and Presidential Cover-Up (1972-1977)",3,False,"USA/00-00-1972/USA Watergate, Surveillance Abuse, and Presidential Cover-Up (1972-1977)/Media/01 - EN Image.jpg | USA/00-00-1972/USA Watergate, Surveillance Abuse, and Presidential Cover-Up (1972-1977)/Media/02 - EN Cover Card.svg | USA/00-00-1972/USA Watergate, Surveillance Abuse, and Presidential Cover-Up (1972-1977)/Media/03 - EL Cover Card.svg"
usa_1972_watergate_burglary_executive_criminality,USA,1972,USA/00-00-1972/Watergate burglary and executive criminality,Watergate burglary and executive criminality,2,True,USA/00-00-1972/Watergate burglary and executive criminality/Media/01 - EN Cover Card.svg | USA/00-00-1972/Watergate burglary and executive criminality/Media/02 - Bilingual Snapshot.svg
usa_1973_cia_chile_covert_action_coup_context_memory,USA,1973,"USA/00-00-1973/CIA, Chile, covert action and public memory of intervention (1970-1973)","CIA, Chile, covert action and public memory of intervention (1970-1973)",2,False,"USA/00-00-1973/CIA, Chile, covert action and public memory of intervention (1970-1973)/Media/01 - EN Cover Card.svg | USA/00-00-1973/CIA, Chile, covert action and public memory of intervention (1970-1973)/Media/02 - EL Cover Card.svg"
usa_1975_church_committee_domestic_spying_revelations,USA,1975,USA/00-00-1975/Church Committee domestic spying revelations,Church Committee domestic spying revelations,2,True,USA/00-00-1975/Church Committee domestic spying revelations/Media/01 - EN Cover Card.svg | USA/00-00-1975/Church Committee domestic spying revelations/Media/02 - Bilingual Snapshot.svg
usa_1975_church_committee_intelligence_oversight,USA,1975,USA/00-00-1975/Church Committee intelligence oversight revelations,Church Committee intelligence oversight revelations,2,False,USA/00-00-1975/Church Committee intelligence oversight revelations/Media/01 - EN Cover Card.svg | USA/00-00-1975/Church Committee intelligence oversight revelations/Media/02 - EN Proof Map.svg
usa_1975_church_committee_intelligence_abuses,USA,1975,USA/00-00-1975/USA Church Committee — Intelligence abuses exposed by Congress (1975-1976),USA: Church Committee — Intelligence abuses exposed by Congress (1975-1976),2,False,USA/00-00-1975/USA Church Committee — Intelligence abuses exposed by Congress (1975-1976)/Media/01 - EN Cover Card.svg | USA/00-00-1975/USA Church Committee — Intelligence abuses exposed by Congress (1975-1976)/Media/02 - EL Cover Card.svg
usa_1977_mkultra_hearings_destroyed_records_problem,USA,1977,USA/00-00-1977/MKULTRA hearings and destroyed records problem,MKULTRA hearings and destroyed records problem,2,True,USA/00-00-1977/MKULTRA hearings and destroyed records problem/Media/01 - EN Mkultra Hearings And Destroyed Records Problem Cov 787Dffe72874.svg | USA/00-00-1977/MKULTRA hearings and destroyed records problem/Media/02 - Bilingual Snapshot.svg
usa_1978_love_canal_toxic_waste_schoolchildren_politics_environmental_exposure,USA,1978,"USA/00-00-1978/Love Canal Toxic Waste, Schoolchildren and the Politics of Environmental Exposure","Love Canal: Toxic Waste, Schoolchildren and the Politics of Environmental Exposure",2,False,"USA/00-00-1978/Love Canal Toxic Waste, Schoolchildren and the Politics of Environmental Exposure/Media/01 - EN Cover Card.svg | USA/00-00-1978/Love Canal Toxic Waste, Schoolchildren and the Politics of Environmental Exposure/Media/02 - EL Cover Card.svg"
usa_1979_greensboro_massacre_police_klan_nazi_failure,USA,1979,"USA/00-00-1979/Greensboro massacre, police absence, and extremist violence","Greensboro massacre, police absence, and extremist violence",2,False,"USA/00-00-1979/Greensboro massacre, police absence, and extremist violence/Media/01 - Cover Card.svg | USA/00-00-1979/Greensboro massacre, police absence, and extremist violence/Media/02 - Proof Map.svg"
usa_1979_three_mile_island_nuclear_accident_2,USA,1979,USA/00-00-1979/Three Mile Island nuclear accident,Three Mile Island nuclear accident,2,False,USA/00-00-1979/Three Mile Island nuclear accident/Media/01 - Cover Card.svg | USA/00-00-1979/Three Mile Island nuclear accident/Media/02 - Proof Map.svg
usa_1979_jfk_hsca_probable_conspiracy,USA,1979,USA/00-00-1979/USA JFK Assassination — What the House Select Committee Actually Found (1979 archival re,USA: JFK Assassination — What the House Select Committee Actually Found (1979 / archival record),2,False,USA/00-00-1979/USA JFK Assassination — What the House Select Committee Actually Found (1979 archival re/Media/01 - EN Cover Card.svg | USA/00-00-1979/USA JFK Assassination — What the House Select Committee Actually Found (1979 archival re/Media/02 - EL Cover Card.svg
usa_1980_october_surprise_allegations_election_mythology,USA,1980,USA/00-00-1980/October Surprise allegations and election mythology,October Surprise allegations and election mythology,2,True,USA/00-00-1980/October Surprise allegations and election mythology/Media/01 - EN October Surprise Allegations And Election Mytholog 7C3F4F7759F0.svg | USA/00-00-1980/October Surprise allegations and election mythology/Media/02 - Bilingual Snapshot.svg
usa_1980_savings_and_loan_crisis_deregulation_fraud_bailout,USA,1980,"USA/00-00-1980/Savings and Loan crisis, deregulation, fraud, and bailout","Savings and Loan crisis, deregulation, fraud, and bailout",2,False,"USA/00-00-1980/Savings and Loan crisis, deregulation, fraud, and bailout/Media/01 - Cover Card.svg | USA/00-00-1980/Savings and Loan crisis, deregulation, fraud, and bailout/Media/02 - Proof Map.svg"
usa_1980_fbi_microscopic_hair_analysis_wrongful_convictions_forensic_certainty,USA,1980,USA/00-00-1980/USA — FBI HAIR ANALYSIS WRONGFUL CONVICTIONS AND FORENSIC CERTAINTY (1980–2015),USA — FBI HAIR ANALYSIS: WRONGFUL CONVICTIONS AND FORENSIC CERTAINTY (1980–2015),4,False,USA/00-00-1980/USA — FBI HAIR ANALYSIS WRONGFUL CONVICTIONS AND FORENSIC CERTAINTY (1980–2015)/Media/01 - EN Cover Card.png | USA/00-00-1980/USA — FBI HAIR ANALYSIS WRONGFUL CONVICTIONS AND FORENSIC CERTAINTY (1980–2015)/Media/02 - EN Cover Card.svg | USA/00-00-1980/USA — FBI HAIR ANALYSIS WRONGFUL CONVICTIONS AND FORENSIC CERTAINTY (1980–2015)/Media/03 - EL Cover Card.png | USA/00-00-1980/USA — FBI HAIR ANALYSIS WRONGFUL CONVICTIONS AND FORENSIC CERTAINTY (1980–2015)/Media/04 - EL Cover Card.svg
usa_1982_patco_strike_firing_labor_state_power,USA,1981,"USA/00-00-1981/PATCO strike firing, labor power, and state discipline","PATCO strike firing, labor power, and state discipline",2,False,"USA/00-00-1981/PATCO strike firing, labor power, and state discipline/Media/01 - Cover Card.svg | USA/00-00-1981/PATCO strike firing, labor power, and state discipline/Media/02 - Proof Map.svg"
usa_1983_iran_contra,USA,1983,"USA/00-00-1983/USA Iran-Contra — Illegal War Support, Secret Arms Deals, and a Presidency Under Pressur","USA: Iran-Contra — Illegal War Support, Secret Arms Deals, and a Presidency Under Pressure (1983-1993)",2,False,"USA/00-00-1983/USA Iran-Contra — Illegal War Support, Secret Arms Deals, and a Presidency Under Pressur/Media/01 - EN Cover Card.svg | USA/00-00-1983/USA Iran-Contra — Illegal War Support, Secret Arms Deals, and a Presidency Under Pressur/Media/02 - EL Cover Card.svg"
usa_1983_gateway_process_consciousness,USA,1983,"USA/00-00-1983/USA The Gateway Process, Consciousness Research, and “Supernatural” Claims (1983-2026)","USA: The Gateway Process, Consciousness Research, and “Supernatural” Claims (1983-2026)",2,False,"USA/00-00-1983/USA The Gateway Process, Consciousness Research, and “Supernatural” Claims (1983-2026)/Media/01 - EN Cover Card.svg | USA/00-00-1983/USA The Gateway Process, Consciousness Research, and “Supernatural” Claims (1983-2026)/Media/02 - EL Cover Card.svg"
usa_1984_civil_asset_forfeiture_policing_for_profit,USA,1984,"USA/00-00-1984/USA Civil Asset Forfeiture, Equitable Sharing, and the Policing for Profit Structure (19","USA: Civil Asset Forfeiture, Equitable Sharing, and the ""Policing for Profit"" Structure (1984-2026)",2,False,"USA/00-00-1984/USA Civil Asset Forfeiture, Equitable Sharing, and the Policing for Profit Structure (19/Media/01 - EN Cover Card.svg | USA/00-00-1984/USA Civil Asset Forfeiture, Equitable Sharing, and the Policing for Profit Structure (19/Media/02 - EL Cover Card.svg"
usa_1985_move_bombing_in_philadelphia_2,USA,1985,USA/00-00-1985/MOVE bombing in Philadelphia,MOVE bombing in Philadelphia,2,False,USA/00-00-1985/MOVE bombing in Philadelphia/Media/01 - Cover Card.svg | USA/00-00-1985/MOVE bombing in Philadelphia/Media/02 - Proof Map.svg
usa_1985_move_bombing_philadelphia_police_fire_race_urban_state_violence,USA,1985,"USA/00-00-1985/MOVE Bombing Philadelphia Police, Fire, Race and Urban State Violence","MOVE Bombing: Philadelphia Police, Fire, Race and Urban State Violence",6,False,"USA/00-00-1985/MOVE Bombing Philadelphia Police, Fire, Race and Urban State Violence/Media/01 - EN Cover Card.svg | USA/00-00-1985/MOVE Bombing Philadelphia Police, Fire, Race and Urban State Violence/Media/02 - EL Cover Card.svg | USA/00-00-1985/MOVE Bombing Philadelphia Police, Fire, Race and Urban State Violence/Media/03 - EN Cover Card.svg | USA/00-00-1985/MOVE Bombing Philadelphia Police, Fire, Race and Urban State Violence/Media/04 - EN Cover Card.svg | USA/00-00-1985/MOVE Bombing Philadelphia Police, Fire, Race and Urban State Violence/Media/05 - EL Cover Card.svg | USA/00-00-1985/MOVE Bombing Philadelphia Police, Fire, Race and Urban State Violence/Media/06 - EL Cover Card.svg"
usa_1985_therac25_radiation_overdose_software_safety,USA,1985,USA/00-00-1985/Therac-25 radiation overdoses and software safety failure,Therac-25 radiation overdoses and software safety failure,2,False,USA/00-00-1985/Therac-25 radiation overdoses and software safety failure/Media/01 - Cover Card.svg | USA/00-00-1985/Therac-25 radiation overdoses and software safety failure/Media/02 - Proof Map.svg
usa_1986_challenger_disaster_engineering_warnings_launch_pressure_institutional,USA,1986,"USA/00-00-1986/Challenger Disaster Engineering Warnings, Launch Pressure and Institutional Silence","Challenger Disaster: Engineering Warnings, Launch Pressure and Institutional Silence",2,False,"USA/00-00-1986/Challenger Disaster Engineering Warnings, Launch Pressure and Institutional Silence/Media/01 - EN Cover Card.svg | USA/00-00-1986/Challenger Disaster Engineering Warnings, Launch Pressure and Institutional Silence/Media/02 - EL Cover Card.svg"
usa_1986_iran_contra_affair,USA,1986,USA/00-00-1986/Iran Contra affair,Iran Contra affair,2,True,USA/00-00-1986/Iran Contra affair/Media/01 - EN Cover Card.svg | USA/00-00-1986/Iran Contra affair/Media/02 - Bilingual Snapshot.svg
usa_1986_iran_contra_secret_policy_network,USA,1986,USA/00-00-1986/Iran-Contra secret policy network,Iran-Contra secret policy network,2,False,USA/00-00-1986/Iran-Contra secret policy network/Media/01 - EN Cover Card.svg | USA/00-00-1986/Iran-Contra secret policy network/Media/02 - EN Proof Map.svg
usa_1988_pan_am_flight_103_investigation_geopolitical_blame,USA,1988,USA/00-00-1988/Pan Am Flight 103 investigation and geopolitical blame,Pan Am Flight 103 investigation and geopolitical blame,2,True,USA/00-00-1988/Pan Am Flight 103 investigation and geopolitical blame/Media/01 - EN Pan Am Flight 103 Investigation And Geopolitical B 000B5747B647.svg | USA/00-00-1988/Pan Am Flight 103 investigation and geopolitical blame/Media/02 - Bilingual Snapshot.svg
usa_1989_central_park_five_false_confessions_media_fury_wrongful_conviction,USA,1989,"USA/00-00-1989/Central Park Five False Confessions, Media Fury and Wrongful Conviction","Central Park Five: False Confessions, Media Fury and Wrongful Conviction",2,False,"USA/00-00-1989/Central Park Five False Confessions, Media Fury and Wrongful Conviction/Media/01 - EN Cover Card.svg | USA/00-00-1989/Central Park Five False Confessions, Media Fury and Wrongful Conviction/Media/02 - EL Cover Card.svg"
usa_1989_exxon_valdez_oil_spill_corporate_safety_ecology,USA,1989,"USA/00-00-1989/Exxon Valdez oil spill, corporate safety, and ecological accountability","Exxon Valdez oil spill, corporate safety, and ecological accountability",2,False,"USA/00-00-1989/Exxon Valdez oil spill, corporate safety, and ecological accountability/Media/01 - Cover Card.svg | USA/00-00-1989/Exxon Valdez oil spill, corporate safety, and ecological accountability/Media/02 - Proof Map.svg"
usa_1991_rodney_king_beating_lapd_accountability,USA,1991,USA/00-00-1991/Rodney King beating and LAPD accountability,Rodney King beating and LAPD accountability,2,True,USA/00-00-1991/Rodney King beating and LAPD accountability/Media/01 - EN Cover Card.svg | USA/00-00-1991/Rodney King beating and LAPD accountability/Media/02 - Bilingual Snapshot.svg
